1990-08-01	240.472335602035	2970.62666307359
1990-09-01	234.687777700955	2807.23692201515
1990-10-01	239.645970187595	2751.47811911663
1990-11-01	274.353317594075	3052.31978283709
1990-12-01	285.922433396234	3466.43529165318
1991-01-01	288.401529639554	4093.93581050524
1991-02-01	279.311510080714	3936.09409934414
1991-03-01	287.575164225114	3857.74830705474
1991-04-01	263.610567206355	3689.92098624901
1991-05-01	262.784201791915	3576.23075433168
1991-06-01	256.999643890835	3581.72457038167
1991-07-01	281.790606324034	3927.15433353046
1991-08-01	279.311510080714	4037.11424289130
1991-09-01	266.916028864115	4077.22637756970
1991-10-01	285.096067981794	4216.40247553391
1991-11-01	299.144280027274	4840.12996267056
1991-12-01	310.713395829434	4037.58061647308
1992-01-01	316.497953730514	4085.70799113596
1992-02-01	315.671588316074	3897.50256714574
1992-03-01	327.240704118234	3982.33306061321
1992-04-01	333.025262019313	3948.32143189646
1992-05-01	323.935242460474	4336.86597970369
1992-06-01	333.851627433753	4552.08751880181

